YEAR,MO,DY,HR,PS,WS10M,WD10M,WS50M,WD50M,T2MWET,T2M,QV2M,RH2M,PRECTOTCORR
2017,11,16,22,94.92,1.79,266,3.58,266.88,19.56,19.83,14.77,96.62,0.05
2017,11,16,23,94.87,1.65,265.64,3.31,267.43,19.49,19.75,14.71,96.75,0.04
2017,11,17,0,94.81,1.56,262.52,3.09,264.92,19.36,19.6,14.65,97,0.04
2017,11,17,1,94.75,1.51,260.44,2.94,262.99,19.2,19.41,14.53,97.31,0.03
2017,11,17,2,94.71,1.46,262.95,2.78,265.49,19.08,19.3,14.4,97.12,0.03
2017,11,17,3,94.72,1.42,268.43,2.56,270.7,18.99,19.25,14.28,96.69,0.03
2017,11,17,4,94.77,1.37,274.57,2.34,276.72,18.94,19.26,14.22,96.06,0.03
2017,11,17,5,94.83,1.3,282.53,2.16,284.69,18.9,19.26,14.1,95.5,0.03
2017,11,17,6,94.9,1.21,292.76,1.97,294.12,19.44,19.83,14.59,95.12,0.02
2017,11,17,7,94.96,1.4,302.72,1.65,301.8,20.87,21.65,15.5,90.69,0.02
2017,11,17,8,95.01,0.95,300.56,0.94,298.27,22.13,24,15.69,79.56,0
2017,11,17,9,95.01,0.58,129.51,0.9,125.48,22.95,26.11,15.26,68.19,0
2017,11,17,10,94.97,1.47,122.59,1.81,120.88,23.55,27.53,15.08,61.88,0
2017,11,17,11,94.87,1.69,122.96,2.06,121.04,23.94,28.28,15.08,59.31,0
2017,11,17,12,94.78,1.71,124.93,2.07,122.67,24.12,28.71,15.01,57.62,0
2017,11,17,13,94.68,1.66,127.14,2.01,124.55,24.01,28.76,14.83,56.56,0
2017,11,17,14,94.62,1.5,131.41,1.83,128.93,23.78,28.48,14.65,56.75,0
2017,11,17,15,94.6,1.25,132.47,1.73,129.51,23.74,28.37,14.71,57.31,0
2017,11,17,16,94.62,1.26,128.72,1.8,127.42,23.19,27.48,14.53,59.62,0
2017,11,17,17,94.69,0.96,137.32,1.56,139.86,23.04,25.76,15.87,72.19,0
2017,11,17,18,94.76,0.96,145.66,1.46,145.71,22.1,24.9,14.83,71.19,0
2017,11,17,19,94.85,1.05,134.4,1.71,133.15,21.84,23.95,15.2,77.19,0
2017,11,17,20,94.93,1.32,122.94,2.31,122.13,21.55,23.19,15.38,81.75,0.01
2017,11,17,21,94.96,1.55,120.17,2.94,119.97,21.25,22.41,15.5,86.56,0.02
2017,11,17,22,94.95,1.69,121.19,3.35,121.54,20.92,21.83,15.44,89.31,0.01
2017,11,17,23,94.91,1.75,125.18,3.43,125.46,20.43,21.23,15.08,90.44,0.01
2017,11,18,0,94.86,1.65,128.45,3.19,128.53,20.13,20.89,14.89,90.94,0.01
2017,11,18,1,94.8,1.42,128.51,2.63,127.99,19.87,20.76,14.53,89.69,0.01
2017,11,18,2,94.77,1.24,122.89,2.29,122.17,19.6,20.59,14.22,88.5,0.01
2017,11,18,3,94.78,1.16,113.45,2.04,113.23,19.26,20.28,13.85,88.06,0
2017,11,18,4,94.82,1.14,99.46,1.93,100.26,18.92,20.01,13.49,87.31,0
2017,11,18,5,94.88,1.21,84.44,1.97,85.91,18.54,19.65,13.18,87.06,0
2017,11,18,6,94.96,1.26,74.59,2.17,75.41,18.98,19.98,13.61,88.38,0
2017,11,18,7,95.04,1.83,74.12,2.35,77.12,20.26,22.08,13.98,79.75,0
2017,11,18,8,95.1,2.53,87,3.1,89.86,21.44,24.06,14.34,72.44,0.01
2017,11,18,9,95.1,3.17,94.39,3.85,95.71,22.52,25.84,14.65,66.75,0
2017,11,18,10,95.07,3.27,95.9,3.91,96.66,23.33,27.01,15.08,64.06,0
2017,11,18,11,94.97,3.13,96.02,3.73,96.5,23.98,27.87,15.56,62.62,0.01
2017,11,18,12,94.87,2.91,96.63,3.47,96.98,24.4,28.46,15.81,61.44,0.01
2017,11,18,13,94.78,2.63,97.5,3.15,97.69,24.58,28.74,15.93,60.75,0.01
2017,11,18,14,94.71,2.38,98.69,2.87,98.77,24.52,28.67,15.87,60.81,0.01
2017,11,18,15,94.69,2.09,99.04,2.59,99.21,24.38,28.31,15.93,62.38,0.01
2017,11,18,16,94.73,1.69,98.24,2.43,98.7,24.19,27.6,16.3,66.44,0.01
2017,11,18,17,94.79,1.31,95.81,2.14,97.54,23.65,25.67,17.15,78.44,0.01
2017,11,18,18,94.86,1.18,95.71,1.86,96.26,22.85,24.65,16.54,80.31,0.01
2017,11,18,19,94.95,1.2,95.97,1.92,96.08,22.53,24.18,16.36,81.81,0.01
2017,11,18,20,95.02,1.36,97.94,2.23,98.07,22.16,23.52,16.24,84.62,0.01
2017,11,18,21,95.05,1.5,101.08,2.52,101.28,21.73,22.83,16.05,87.44,0.01
2017,11,18,22,95.04,1.51,103.75,2.55,103.99,21.43,22.33,15.99,89.62,0.01
2017,11,18,23,95.02,1.46,105.15,2.49,105.3,21.17,21.9,15.87,91.44,0.02
2017,11,19,0,94.97,1.36,102.99,2.31,102.91,21.01,21.65,15.81,92.5,0.02
2017,11,19,1,94.93,1.24,95.42,2.13,95.27,20.92,21.49,15.81,93.12,0.02
2017,11,19,2,94.89,1.15,87.27,1.99,87.08,20.81,21.33,15.75,93.81,0.03
2017,11,19,3,94.9,1.14,80.93,1.95,81.03,20.65,21.07,15.69,94.94,0.02
2017,11,19,4,94.93,1.23,77.11,2.09,77.47,20.53,20.89,15.62,95.56,0.02
2017,11,19,5,94.99,1.35,77.33,2.34,77.68,20.38,20.64,15.56,96.69,0.02
2017,11,19,6,95.07,1.48,78.75,2.63,78.86,20.83,21.12,15.99,96.38,0.01
2017,11,19,7,95.13,2.18,83.84,2.73,85.58,22.04,22.93,16.54,89.56,0.02
2017,11,19,8,95.18,2.56,92.8,3.05,93.67,23.13,24.63,17.03,83.31,0.01
2017,11,19,9,95.19,2.73,92.62,3.21,92.79,23.98,26.25,17.15,76.06,0.01
2017,11,19,10,95.14,2.83,90,3.3,89.86,24.49,27.31,17.15,71.38,0.01
2017,11,19,11,95.05,2.84,88.74,3.31,88.65,24.86,28.03,17.15,68.44,0.01
2017,11,19,12,94.96,2.76,88.05,3.22,87.78,25.01,28.44,17.03,66.44,0.01
2017,11,19,13,94.87,2.65,87.8,3.08,87.53,25.03,28.6,16.97,65.31,0.01
2017,11,19,14,94.82,2.49,89.28,2.92,88.77,24.79,28.33,16.78,65.56,0.01
2017,11,19,15,94.8,2.24,90.4,2.74,89.51,24.5,27.75,16.78,67.81,0.01
2017,11,19,16,94.84,1.75,91.79,2.52,90.71,24.24,26.87,17.15,73.06,0.01
2017,11,19,17,94.89,1.29,93.12,2.29,93.72,23.75,25.21,17.88,83.94,0.01
2017,11,19,18,94.97,1.26,96.77,2.2,98.16,23.17,24.26,17.64,87.75,0.02
2017,11,19,19,95.06,1.37,100.16,2.47,100.39,22.83,23.75,17.4,89.5,0.01
2017,11,19,20,95.13,1.53,99.99,2.94,100.11,22.51,23.27,17.21,91.12,0.02
2017,11,19,21,95.15,1.6,98.72,3.28,99.06,22.23,22.87,17.03,92.5,0.02
2017,11,19,22,95.14,1.65,95.44,3.62,96.19,21.99,22.51,16.91,93.81,0.03
2017,11,19,23,95.11,1.78,92.51,3.98,93.71,21.79,22.18,16.85,95.25,0.05
2017,11,20,0,95.06,1.88,90.72,4.15,91.62,21.65,21.94,16.78,96.44,0.07
2017,11,20,1,94.99,1.84,89.27,4.08,90.11,21.52,21.74,16.72,97.19,0.09
2017,11,20,2,94.95,1.74,88.2,3.9,88.62,21.34,21.51,16.6,97.94,0.09
2017,11,20,3,94.93,1.72,87.14,3.82,87.66,21.14,21.24,16.48,98.56,0.09
2017,11,20,4,94.96,1.73,83.52,3.78,84.07,20.94,21.01,16.3,99.06,0.08
2017,11,20,5,95.02,1.73,78.54,3.72,79,20.76,20.83,16.11,99.19,0.06
2017,11,20,6,95.1,1.84,75.02,3.44,75.11,21.19,21.36,16.42,97.88,0.04
2017,11,20,7,95.19,2.65,75.51,3.38,76.09,22.24,22.76,17.15,93.81,0.02
2017,11,20,8,95.25,3.15,76.52,3.85,76.27,23.12,24.18,17.52,87.94,0.73
2017,11,20,9,95.26,3.38,72.78,4.08,72.4,23.74,25.58,17.33,80.12,0.24
2017,11,20,10,95.2,3.43,71.11,4.11,70.57,24.21,26.94,16.91,72.06,0.06
2017,11,20,11,95.11,3.13,73.01,3.74,72.13,24.58,28.03,16.6,66.25,0.01
2017,11,20,12,95.01,2.66,75.35,3.17,74.29,24.78,28.65,16.36,62.94,0.01
2017,11,20,13,94.92,2.25,76.16,2.7,75.08,24.8,28.89,16.17,61.38,0.01
2017,11,20,14,94.85,2.13,75.76,2.56,74.99,24.69,28.76,16.05,61.38,0.01
2017,11,20,15,94.83,2.15,76.32,2.65,75.51,24.48,28.32,16.11,63.12,0.03
2017,11,20,16,94.86,1.92,77.55,2.82,77.04,24.3,27.43,16.66,68.81,0.12
2017,11,20,17,94.93,1.6,77.05,2.88,77.29,23.76,25.52,17.58,81.06,0.04
2017,11,20,18,95,1.58,77.69,2.9,77.57,23.13,24.47,17.27,85.12,0.01
2017,11,20,19,95.09,1.73,77.78,3.4,77.79,22.74,23.92,17.03,86.62,0.01
2017,11,20,20,95.15,1.91,79.38,3.96,79.55,22.33,23.34,16.72,88.31,0.02
2017,11,20,21,95.17,1.95,80.09,4.18,80.43,21.94,22.78,16.54,90.25,0.07
2017,11,20,22,95.16,1.87,77.24,4,77.81,21.6,22.23,16.42,92.5,0.08
2017,11,20,23,95.12,1.76,73.25,3.72,74.27,21.26,21.73,16.24,94.44,0.16
2017,11,21,0,95.05,1.72,69.26,3.46,71.03,20.86,21.19,15.93,95.88,0.3
2017,11,21,1,94.99,1.64,65.51,3.15,67.57,20.52,20.78,15.75,96.88,0.39
2017,11,21,2,94.94,1.58,62.29,3.03,64.16,20.33,20.52,15.62,97.62,0.4
2017,11,21,3,94.93,1.54,60.58,2.96,62.02,20.21,20.37,15.5,98.06,0.36
2017,11,21,4,94.97,1.5,58.37,2.81,59.36,20.15,20.3,15.5,98.25,0.24
2017,11,21,5,95.04,1.46,56.31,2.63,57.11,20.1,20.23,15.44,98.31,0.3
2017,11,21,6,95.1,1.41,51.29,2.48,52.7,20.71,20.91,15.93,97.5,0.29
2017,11,21,7,95.17,1.94,54.65,2.36,56.89,21.87,22.33,16.85,94.56,1.48
2017,11,21,8,95.21,2.75,68.02,3.39,69.35,22.98,23.76,17.64,90.81,0.18
2017,11,21,9,95.2,3.42,72.31,4.13,72.63,23.77,25.18,17.82,84.38,0.14
2017,11,21,10,95.14,3.82,75.54,4.57,75.25,24.15,26.22,17.58,77.94,0.11
2017,11,21,11,95.05,3.99,77.92,4.78,77.26,24.3,26.87,17.21,73.56,0.13
2017,11,21,12,94.95,4.02,79.91,4.82,78.98,24.33,27.18,16.97,71.12,0.16
2017,11,21,13,94.87,3.94,81.79,4.78,80.78,24.22,27.16,16.78,70.25,0.15
2017,11,21,14,94.81,3.67,82.54,4.56,81.43,24.11,27.01,16.72,70.62,0.14
2017,11,21,15,94.8,3.22,82.46,4.31,80.81,23.98,26.58,16.91,73.12,0.16
2017,11,21,16,94.84,2.66,82.42,4.12,81.5,23.72,25.76,17.21,78.25,0.19
2017,11,21,17,94.9,1.91,83.66,3.91,83.23,23.13,24.19,17.58,88,0.21
2017,11,21,18,94.96,1.93,84.66,4.03,83.77,22.54,23.35,17.21,90.5,0.18
2017,11,21,19,95.04,1.99,85.95,4.2,85.09,22.24,22.94,16.97,91.75,0.16
2017,11,21,20,95.1,2.03,87.57,4.26,87.05,21.87,22.42,16.72,93.38,0.12
2017,11,21,21,95.13,1.98,88.65,4.13,88.48,21.49,21.9,16.48,95.06,0.08
2017,11,21,22,95.11,1.92,88.14,4.18,88.5,21.18,21.48,16.3,96.38,0.03
2017,11,21,23,95.06,1.87,85.69,4.17,85.92,20.94,21.15,16.17,97.38,0.02
2017,11,22,0,95,1.77,79.04,3.78,79.64,20.72,20.85,15.99,98.25,0.02
2017,11,22,1,94.92,1.68,69.29,3.49,70.39,20.55,20.65,15.87,98.69,0.02
2017,11,22,2,94.87,1.66,60.29,3.31,61.86,20.37,20.45,15.75,98.94,0.02
2017,11,22,3,94.85,1.65,52.32,3.19,53.78,20.22,20.29,15.62,99,0.02
2017,11,22,4,94.88,1.66,47.47,3.12,48.96,20.05,20.12,15.44,99,0.02
2017,11,22,5,94.93,1.68,45.38,3.06,46.86,19.89,19.97,15.26,99,0.02
2017,11,22,6,95.01,1.7,45.37,2.98,46.59,20.46,20.63,15.75,97.81,0.02
2017,11,22,7,95.08,2.61,50.46,3.28,51.68,21.76,22.37,16.6,92.81,0.02
2017,11,22,8,95.14,3.45,57.75,4.25,58.44,22.68,23.99,16.78,85.31,0.01
2017,11,22,9,95.13,3.89,62.35,4.7,62.29,23.33,25.66,16.42,75.5,0.02
2017,11,22,10,95.07,4.03,63.53,4.85,62.98,23.78,26.95,16.05,68.38,0.02
2017,11,22,11,94.97,4,62.68,4.81,61.77,24.15,27.8,15.99,64.56,0.03
2017,11,22,12,94.86,3.92,61.65,4.7,60.54,24.36,28.28,15.93,62.62,0.04
2017,11,22,13,94.76,3.79,61.06,4.57,59.84,24.42,28.47,15.87,61.62,0.05
2017,11,22,14,94.7,3.6,62.21,4.45,60.64,24.31,28.3,15.87,62.12,0.04
2017,11,22,15,94.69,3.31,64.89,4.33,63.2,24.23,27.95,16.05,64.06,0.05
2017,11,22,16,94.73,2.76,69.31,4.36,67.89,24.02,27.01,16.54,69.94,0.05
2017,11,22,17,94.81,2.14,75.81,4.24,75.61,23.27,24.94,17.15,81.81,0.02
2017,11,22,18,94.89,2.18,78.65,4.5,78.38,22.51,23.88,16.6,84.56,0.02
2017,11,22,19,94.99,2.26,78.85,4.85,78.85,22.14,23.34,16.36,86.31,0.01
2017,11,22,20,95.07,2.38,79.98,5.25,79.79,21.81,22.82,16.24,88.38,0.01
2017,11,22,21,95.1,2.32,81.27,5.06,81.12,21.47,22.24,16.11,91,0.01
2017,11,22,22,95.08,2.15,82.05,4.51,82.43,21.05,21.55,15.99,93.88,0.02
2017,11,22,23,95.03,2,80.79,4.17,81.49,20.67,20.94,15.87,96.62,0.03
2017,11,23,0,94.97,1.92,77.32,3.93,78.31,20.33,20.38,15.69,99.19,0.05
2017,11,23,1,94.91,1.84,71.41,3.69,72.49,20.08,20.03,15.56,100,0.04
2017,11,23,2,94.87,1.81,67.09,3.62,68.36,19.83,19.76,15.38,100,0.05
2017,11,23,3,94.87,1.8,64.77,3.54,66.04,19.61,19.53,15.14,100,0.04
2017,11,23,4,94.91,1.81,63.66,3.52,64.8,19.36,19.27,14.95,100,0.03
2017,11,23,5,94.97,1.95,64.66,3.98,65.55,19.08,19.01,14.65,100,0.03
2017,11,23,6,95.05,2.19,64.26,4,64.94,19.45,19.59,14.77,98.19,0.02
2017,11,23,7,95.12,3.28,67.29,4.07,69.06,20.48,21.23,15.2,91.25,0.01
2017,11,23,8,95.17,3.88,74.23,4.7,75.57,21.33,22.98,15.14,81.88,0
2017,11,23,9,95.16,4.2,78.4,5.05,78.95,22.04,24.86,14.77,71.12,0
2017,11,23,10,95.09,4.29,80.78,5.18,80.98,22.62,26.34,14.47,63.81,0
2017,11,23,11,94.99,4.2,82.73,5.07,82.66,23.13,27.46,14.4,59.38,0
2017,11,23,12,94.89,3.95,84.67,4.8,84.21,23.55,28.23,14.47,56.94,0
2017,11,23,13,94.79,3.59,86.26,4.38,85.6,23.84,28.63,14.59,56.25,0
2017,11,23,14,94.74,3.21,87.35,4,86.42,23.96,28.64,14.83,56.94,0
2017,11,23,15,94.75,2.76,87.57,3.68,86.47,23.93,28.27,15.14,59.38,0
2017,11,23,16,94.8,2.35,86.19,3.52,85.54,23.69,27.45,15.44,63.62,0
2017,11,23,17,94.89,1.79,84.99,3.14,84.57,23.18,25.25,16.6,78,0
2017,11,23,18,94.97,1.86,83.23,3.24,82.94,22.33,24.22,15.87,79.38,0
2017,11,23,19,95.07,2.01,79.91,3.77,80.23,21.92,23.6,15.69,81.5,0
2017,11,23,20,95.14,2.15,79.3,4.42,80.14,21.53,22.95,15.5,83.94,0
2017,11,23,21,95.16,2.27,81.7,4.96,82.49,21.21,22.34,15.5,86.94,0
2017,11,23,22,95.14,2.31,84.77,5.15,85.04,20.94,21.79,15.5,90,0
2017,11,23,23,95.11,2.18,87.13,4.9,87.07,20.59,21.13,15.5,93.5,0
2017,11,24,0,95.07,2.01,87.33,4.34,87.83,20.25,20.48,15.44,97.12,0
2017,11,24,1,95.02,1.8,85.53,3.67,86.83,20.02,20.03,15.44,99.75,0
2017,11,24,2,95,1.58,80.3,3,82.06,19.89,19.85,15.38,100,0
2017,11,24,3,95.01,1.43,71.47,2.56,73.17,19.76,19.69,15.26,100,0
2017,11,24,4,95.05,1.35,62.69,2.32,64.3,19.62,19.54,15.14,100,0
2017,11,24,5,95.11,1.3,55.26,2.18,56.82,19.47,19.39,15.01,100,0
2017,11,24,6,95.19,1.25,49.32,2.11,51.17,19.83,19.94,15.14,98.56,0
2017,11,24,7,95.26,1.94,55.35,2.41,57.29,21.08,22.12,15.44,88.06,0
2017,11,24,8,95.3,2.49,57.71,3.03,57.01,22.17,24.3,15.44,77.19,0
2017,11,24,9,95.29,2.8,51.34,3.41,49.56,23.07,26.27,15.26,67.88,0
2017,11,24,10,95.22,3.06,45.41,3.75,43.4,23.73,27.77,15.14,61.56,0
2017,11,24,11,95.1,3.17,41.5,3.91,39.57,24.15,28.73,15.08,57.75,0
2017,11,24,12,94.98,3.1,38.75,3.83,36.87,24.37,29.24,15.01,55.75,0
2017,11,24,13,94.86,2.85,36.65,3.54,34.85,24.45,29.4,15.01,55.31,0
2017,11,24,14,94.78,2.52,37.58,3.19,35.94,24.44,29.26,15.14,56.19,0
2017,11,24,15,94.76,2.04,39.1,2.99,37.47,24.38,28.83,15.44,58.75,0
2017,11,24,16,94.81,1.83,44.13,2.75,43.04,23.89,27.58,15.75,64.31,0
2017,11,24,17,94.9,1.33,56.96,2.33,54.98,23.75,25.53,17.52,80.75,0
2017,11,24,18,95.01,1.46,70.59,2.52,69.88,22.99,24.51,16.91,83.12,0
2017,11,24,19,95.12,1.62,81.4,3.06,81.5,22.51,23.81,16.66,85.44,0
2017,11,24,20,95.21,1.74,87.42,3.57,88.12,22.04,23.12,16.36,87.62,0
2017,11,24,21,95.24,1.68,91.86,3.7,92.3,21.71,22.61,16.24,89.56,0
2017,11,24,22,95.21,1.58,91.42,3.57,92.13,21.4,22.12,16.11,91.56,0
2017,11,24,23,95.16,1.53,87.06,3.38,87.88,21.18,21.73,16.05,93.38,0
2017,11,25,0,95.09,1.5,81.32,3.16,82.75,20.94,21.36,15.93,94.94,0
2017,11,25,1,95.02,1.51,75.32,3.05,76.99,20.71,21.02,15.81,96.12,0
2017,11,25,2,94.97,1.47,68.48,2.87,70.63,20.52,20.73,15.75,97.31,0
2017,11,25,3,94.96,1.42,62.02,2.71,64.54,20.38,20.51,15.69,98.25,0
2017,11,25,4,94.99,1.4,60.29,2.65,63.21,20.28,20.33,15.69,99.19,0
2017,11,25,5,95.05,1.45,62.33,2.75,65.33,20.2,20.19,15.62,100,0
2017,11,25,6,95.15,1.61,66.91,3.05,68.23,20.55,20.69,15.81,98.25,0
2017,11,25,7,95.25,2.71,69.42,3.42,69.66,21.48,22.24,16.11,90.94,0
2017,11,25,8,95.31,3.39,67.34,4.17,67.04,22.08,23.45,16.11,84.5,0
2017,11,25,9,95.32,3.76,62.64,4.59,61.78,22.48,24.5,15.87,78.19,0
2017,11,25,10,95.28,3.94,59.21,4.78,58.1,22.94,25.75,15.56,71.25,0
2017,11,25,11,95.19,3.99,57.24,4.81,56.18,23.55,27.25,15.32,64.12,0
2017,11,25,12,95.07,3.94,57.73,4.76,56.73,23.87,28.3,14.95,58.75,0
2017,11,25,13,94.97,3.78,60.36,4.59,59.07,23.84,28.72,14.53,55.69,0
2017,11,25,14,94.91,3.48,63.61,4.32,62.09,23.62,28.64,14.16,54.69,0
2017,11,25,15,94.9,2.98,68.62,4.14,66.87,23.28,27.93,14.22,57.19,0
2017,11,25,16,94.95,2.33,76.06,4.12,75.07,22.98,26.36,15.14,66.62,0
2017,11,25,17,95.03,2.13,83.89,4.22,83.19,22.01,24.06,15.44,77.88,0
2017,11,25,18,95.11,2.29,84.33,4.55,83.59,21.2,22.98,14.89,80.38,0
2017,11,25,19,95.19,2.33,82.68,4.81,82.16,20.72,22.31,14.59,82.12,0
2017,11,25,20,95.25,2.27,82.48,4.72,82.19,20.3,21.63,14.47,84.75,0
2017,11,25,21,95.29,2.17,82.75,4.6,82.28,20.11,21.3,14.4,86.25,0
2017,11,25,22,95.27,2.07,81.11,4.33,80.76,19.93,20.93,14.4,88.25,0
2017,11,25,23,95.25,2.02,79.77,4.15,80.02,19.73,20.55,14.4,90.12,0
2017,11,26,0,95.21,1.87,79.63,3.84,79.92,19.7,20.4,14.47,91.62,0
2017,11,26,1,95.17,1.63,79.5,3.48,79.52,19.8,20.38,14.71,93,0
2017,11,26,2,95.13,1.51,76.54,3.27,76.59,19.8,20.25,14.83,94.44,0
2017,11,26,3,95.12,1.54,69.55,3.35,69.79,19.69,20.04,14.83,95.75,0
2017,11,26,4,95.14,1.42,61.04,2.91,62.2,19.59,19.85,14.77,96.81,0
2017,11,26,5,95.19,1.43,47.66,2.94,48.44,19.44,19.66,14.71,97.25,0
2017,11,26,6,95.24,1.76,39.06,3.31,40.12,19.67,20.15,14.65,94.31,0
2017,11,26,7,95.3,2.7,36.87,3.39,38.08,20.21,21.47,14.47,85.62,0
2017,11,26,8,95.36,3.19,44.5,3.99,45.16,20.55,22.68,13.98,77,0
2017,11,26,9,95.38,3.64,50.23,4.53,50.32,20.89,23.73,13.67,70.62,0
2017,11,26,10,95.34,3.96,53.67,4.88,53.79,21.43,24.65,13.79,67.44,0
2017,11,26,11,95.26,3.99,56.65,4.91,56.56,21.96,25.34,14.1,66.19,0.01
2017,11,26,12,95.16,3.94,58.39,4.84,58.26,22.41,25.89,14.4,65.5,0.01
2017,11,26,13,95.08,3.79,60.11,4.72,59.78,22.7,26.17,14.71,65.56,0.03
2017,11,26,14,95.02,3.62,62.88,4.64,62.31,22.8,26.08,15.01,67.12,0.07
2017,11,26,15,95.02,3.15,65.03,4.49,64.24,22.79,25.55,15.5,71.56,0.11
2017,11,26,16,95.06,2.43,66.66,4.02,66.42,22.69,24.7,16.11,78.31,0.13
2017,11,26,17,95.12,1.82,69.93,3.93,69.51,22.23,23.24,16.66,88.38,0.17
2017,11,26,18,95.18,2,71.28,4.33,70.71,21.76,22.55,16.36,90.69,0.2
2017,11,26,19,95.25,2.05,71.36,4.56,70.88,21.63,22.29,16.36,92.19,0.22
2017,11,26,20,95.3,1.95,72,4.38,71.6,21.58,22.08,16.48,94,0.22
2017,11,26,21,95.29,1.81,74.46,4.04,74.05,21.51,21.88,16.54,95.44,0.22
2017,11,26,22,95.26,1.68,76.87,3.75,76.4,21.43,21.71,16.54,96.56,0.26
2017,11,26,23,95.22,1.65,78,3.7,77.55,21.32,21.54,16.48,97.25,0.34
2017,11,27,0,95.18,1.63,75.3,3.68,74.99,21.18,21.36,16.42,97.81,0.36
2017,11,27,1,95.13,1.76,70.52,4.01,70.44,21.06,21.23,16.3,97.81,0.28
2017,11,27,2,95.07,1.76,58.43,3.98,58.55,20.91,21.09,16.17,97.75,0.15
2017,11,27,3,95.05,1.74,46.27,3.92,46.54,20.68,20.86,15.93,97.69,0.05
2017,11,27,4,95.06,1.78,41.97,4.05,42.27,20.49,20.71,15.75,97.38,0.02
2017,11,27,5,95.1,1.78,39.13,4,39.45,20.34,20.58,15.56,97,0.02
2017,11,27,6,95.15,1.95,36.69,4.2,37.06,20.46,20.77,15.56,96.12,0.05
2017,11,27,7,95.19,2.81,34.48,4.31,35.48,20.9,21.44,15.75,93.44,0.08
2017,11,27,8,95.24,3.28,34.14,4.33,35.15,21.22,21.95,15.87,91.38,0.05
2017,11,27,9,95.25,3.51,35.49,4.45,36.37,21.6,22.62,15.99,88.25,0.09
2017,11,27,10,95.2,3.78,39.71,4.77,40.48,22.09,23.44,16.17,84.75,0.13
2017,11,27,11,95.13,3.91,45.89,4.92,46.42,22.69,24.34,16.48,81.88,0.14
2017,11,27,12,95.04,3.98,52.18,5.01,52.16,23.22,25.23,16.66,78.31,0.14
2017,11,27,13,94.95,3.69,55.87,4.63,55.24,23.47,25.73,16.66,76.12,0.13
2017,11,27,14,94.89,3.24,59.91,4.11,58.91,23.61,25.91,16.78,75.69,0.11
2017,11,27,15,94.87,2.62,67.94,3.5,66.47,23.62,25.75,16.97,77.44,0.1
2017,11,27,16,94.9,1.84,78.26,2.92,77.3,23.48,25.14,17.33,81.81,0.09
2017,11,27,17,94.95,1.39,91.29,2.57,90.7,22.8,23.62,17.52,90.56,0.09
2017,11,27,18,95,1.44,94.35,2.54,93.52,22.21,22.94,16.97,91.56,0.09
2017,11,27,19,95.06,1.52,85.87,2.92,85.4,22.02,22.61,16.91,93.06,0.08
2017,11,27,20,95.1,1.74,80.41,3.83,80.25,21.91,22.4,16.85,94.12,0.09
2017,11,27,21,95.11,2.17,78.57,4.74,78.78,21.83,22.21,16.91,95.44,0.08
2017,11,27,22,95.09,2.7,81.68,5.35,81.86,21.81,22.08,16.97,96.69,0.08
2017,11,27,23,95.06,2.76,84.14,5.58,84.06,21.7,21.87,16.97,97.81,0.08
2017,11,28,0,95.01,2.42,83.15,5.29,82.79,21.41,21.51,16.78,98.81,0.06
2017,11,28,1,94.96,2.11,77.82,4.87,77.5,20.97,20.99,16.36,99.56,0.03
2017,11,28,2,94.91,2.11,67.53,4.82,67.09,20.67,20.73,16.05,99.19,0.02
2017,11,28,3,94.91,2.08,57.45,4.69,57.32,20.45,20.52,15.87,99.12,0.02
2017,11,28,4,94.94,2.02,50.17,4.44,50.14,20.24,20.3,15.62,99.12,0.02
2017,11,28,5,95,2.03,46.09,4.46,46.28,19.98,20.06,15.38,99.06,0.02
2017,11,28,6,95.08,2.33,45,4.49,45.14,20.19,20.45,15.38,96.81,0.02
2017,11,28,7,95.16,3.37,45.38,4.35,46.09,20.95,21.62,15.69,92.06,0.02
2017,11,28,8,95.22,4.24,50.09,5.4,51.11,21.58,22.85,15.75,85.62,0
2017,11,28,9,95.23,4.99,54.05,6.19,54.5,22.23,24.4,15.5,76.81,0
2017,11,28,10,95.18,5.21,55.81,6.37,56.1,22.98,26.12,15.32,68.5,0.01
2017,11,28,11,95.08,5.11,56.8,6.21,56.75,23.58,27.33,15.32,63.69,0.01
2017,11,28,12,94.97,4.87,59.53,5.94,58.78,23.9,27.98,15.32,61.31,0.01
2017,11,28,13,94.88,4.5,63.52,5.64,62.16,23.74,27.8,15.2,61.44,0.01
2017,11,28,14,94.82,4.11,66.5,5.33,65.05,23.52,27.4,15.14,62.62,0.01
2017,11,28,15,94.8,3.76,68.66,5.18,67.38,23.57,27.21,15.44,64.5,0.01
2017,11,28,16,94.83,3.11,72.29,4.82,71.39,23.46,26.51,15.93,69.31,0.01
2017,11,28,17,94.89,2.28,79.92,4.78,79.35,22.58,24.19,16.42,82.19,0.01
2017,11,28,18,94.96,2.5,82.83,5.26,82.4,21.73,23.09,15.81,84.62,0.01
2017,11,28,19,95.05,2.51,83.76,5.42,83.46,21.4,22.64,15.62,85.88,0.01
2017,11,28,20,95.11,2.49,83.52,5.56,83.22,21.08,22.18,15.44,87.31,0.01
2017,11,28,21,95.15,2.45,80.81,5.57,80.14,20.85,21.8,15.32,89,0.01
2017,11,28,22,95.16,2.33,76.01,5.16,75.54,20.73,21.51,15.38,90.75,0.01
2017,11,28,23,95.13,2.21,70.99,4.87,70.49,20.65,21.27,15.44,92.5,0.01
